look_id,look_name,source_page,product_sequence,product_name,sku,category,subcategory,collection,finish_code,finish_name,colour_name,price,currency,dimension_text,product_description,product_role,look_total_price,is_alternative,alternative_group_id,source_document,extraction_confidence,review_required,review_reason
look_033,Harmony,81,14,Instaflush™ Nxt Gen - Mechanical In-wall tank,K-26351IN-M-NA,in_wall_tank,,Instaflush™ Nxt Gen,,,,6500.0,INR,,Instaflush™ Nxt Gen - Mechanical In-wall tank,tank,43440.0,false,,Projectlookbook.pdf,high,false,
look_034,Harmony,83,1,Apt Curv wall mount single control lav faucet with valve in NEW polished chrome,K-34076IN-4ND-CP,faucet,,Apt Curv,,new polished chrome,,7280.0,INR,,Apt Curv wall mount single control lav faucet with valve in NEW polished chrome,basin_faucet,56200.0,false,,Projectlookbook.pdf,high,false,
look_034,Harmony,83,2,Conical Bell™ 413mm vessel basin without faucet hole in white,K-2200IN-0,basin,,Conical Bell™,,,white,8000.0,INR,,Conical Bell™ 413mm vessel basin without faucet hole in white,primary_basin,56200.0,false,,Projectlookbook.pdf,high,false,
look_034,Harmony,83,3,Summit™ mechanical faceplate in polished chrome,K-28475IN-M-CP,faceplate,,Summit™,,polished chrome,,1850.0,INR,,Summit™ mechanical faceplate in polished chrome,faceplate,56200.0,false,,Projectlookbook.pdf,high,false,
look_034,Harmony,83,4,Span round wall hung toilet with Quiet-Close™ seat and cover in white,K-29171IN-S-0,toilet,,Span,,,white,11500.0,INR,,Span round wall hung toilet with Quiet-Close™ seat and cover in white,toilet,56200.0,false,,Projectlookbook.pdf,high,false,
look_034,Harmony,83,5,Complementary™ deco health sprays with metal hose and holder in polished chrome,K-12927IN-CP,health_faucet,,Complementary™,,polished chrome,,3900.0,INR,,Complementary™ deco health sprays with metal hose and holder in polished chrome,health_faucet,56200.0,false,,Projectlookbook.pdf,high,false,
look_034,Harmony,83,6,Daisyfield® showerhead in polished chrome,K-24547IN-CP,showerhead,,Daisyfield®,,polished chrome,,1990.0,INR,,Daisyfield® showerhead in polished chrome,showerhead,56200.0,false,,Projectlookbook.pdf,high,false,
look_034,Harmony,83,7,Apt Curv AT230 trim in polished chrome NEW,K-33645IN-4FP-CP,shower_trim,,Apt Curv AT230,,polished chrome new,,2240.0,INR,,Apt Curv AT230 trim in polished chrome NEW,,56200.0,false,,Projectlookbook.pdf,high,false,
look_034,Harmony,83,8,Apt bath spout without diverter in polished chrome NEW,K-33995IN-CP,bath_spout,,Apt,,polished chrome new,,1640.0,INR,,Apt bath spout without diverter in polished chrome NEW,bath_spout,56200.0,false,,Projectlookbook.pdf,high,false,
look_034,Harmony,83,9,Aqua Turbo 230 manual valve,K-75201IN-CP,shower_trim,,Aqua Turbo,,,,4200.0,INR,,Aqua Turbo 230 manual valve,,56200.0,false,,Projectlookbook.pdf,high,false,
look_034,Harmony,83,10,Complementary™ angle valve,K-80158IN-9AV-CP,angle_valve,,Complementary™,,,,1600.0,INR,,Complementary™ angle valve,,56200.0,false,,Projectlookbook.pdf,high,false,
look_034,Harmony,83,11,Complementary™ grid drain long thread in polished chrome,K-20746IN-CP,drain,,Complementary™,,polished chrome,,700.0,INR,,Complementary™ grid drain long thread in polished chrome,drain,56200.0,false,,Projectlookbook.pdf,high,false,
look_034,Harmony,83,12,Complementary™ 300mm bottle trap in polished chrome,K-7314IN-CP,bottle_trap,,Complementary™,,polished chrome,,2600.0,INR,,Complementary™ 300mm bottle trap in polished chrome,bottle_trap,56200.0,false,,Projectlookbook.pdf,high,false,
look_034,Harmony,83,13,Complementary small angle valve with G13mm connection,K-11568IN-7B-CP,angle_valve,,Complementary,,,,1200.0,INR,,Complementary small angle valve with G13mm connection,,56200.0,false,,Projectlookbook.pdf,high,false,
look_034,Harmony,83,14,Complementary™ shower arm with escutcheon in polished chrome,K-99054IN-CP,showering,,Complementary™,,polished chrome,,1000.0,INR,,Complementary™ shower arm with escutcheon in polished chrome,,56200.0,false,,Projectlookbook.pdf,high,false,
look_034,Harmony,83,15,Instaflush™ mechanical tank 3/6l without frame,K-26351IN-M-NA,in_wall_tank,,Instaflush™,,,,6500.0,INR,,Instaflush™ mechanical tank 3/6l without frame,,56200.0,false,,Projectlookbook.pdf,high,false,
look_035,Harmony,85,1,Apt Flux single-control pillar tap in polished chrome NEW,K-34067IN-4-CP,faucet,,Apt Flux,,polished chrome new,,2270.0,INR,,Apt Flux single-control pillar tap in polished chrome NEW,,53810.0,false,,Projectlookbook.pdf,high,false,
look_035,Harmony,85,2,Apt 550mm wall-mount vessel basin with single faucet hole in white NEW,K-34229IN-0,basin,,Apt,,,white new,7100.0,INR,,Apt 550mm wall-mount vessel basin with single faucet hole in white NEW,primary_basin,53810.0,false,,Projectlookbook.pdf,high,false,
look_035,Harmony,85,3,Riveria faceplate in polished chrome,K-28476IN-M-CP,faceplate,,Riveria,,polished chrome,,1700.0,INR,,Riveria faceplate in polished chrome,faceplate,53810.0,false,,Projectlookbook.pdf,high,false,
look_035,Harmony,85,4,Span square wall hung toilet with Quiet-Close™ seat in white,K-29174IN-S-0,toilet,,Span,,,white,12900.0,INR,,Span square wall hung toilet with Quiet-Close™ seat in white,toilet,53810.0,false,,Projectlookbook.pdf,high,false,
look_035,Harmony,85,5,Complementary™ deco health sprays with metal hose and holder in polished chrome,K-12927IN-CP,health_faucet,,Complementary™,,polished chrome,,3900.0,INR,,Complementary™ deco health sprays with metal hose and holder in polished chrome,health_faucet,53810.0,false,,Projectlookbook.pdf,high,false,
look_035,Harmony,85,6,Apt square 152mm showerhead in polished chrome NEW,K-34050IN-CP,showerhead,,Apt,,polished chrome new,,3310.0,INR,,Apt square 152mm showerhead in polished chrome NEW,showerhead,53810.0,false,,Projectlookbook.pdf,high,false,
look_035,Harmony,85,7,Fore Tri Aqua Turbo 230 RBS trim assy in polished chrome,K-27495IN-4FP-CP,shower_trim,,Fore Tri Aqua Turbo,,polished chrome,,3190.0,INR,,Fore Tri Aqua Turbo 230 RBS trim assy in polished chrome,,53810.0,false,,Projectlookbook.pdf,high,false,
look_035,Harmony,85,8,Apt bath spout without diverter in polished chrome NEW,K-33995IN-CP,bath_spout,,Apt,,polished chrome new,,1640.0,INR,,Apt bath spout without diverter in polished chrome NEW,bath_spout,53810.0,false,,Projectlookbook.pdf,high,false,
look_035,Harmony,85,9,Instaflush™ mechanical tank 3/6L without frame,K-26351IN-M-NA,in_wall_tank,,Instaflush™,,,,6500.0,INR,,Instaflush™ mechanical tank 3/6L without frame,,53810.0,false,,Projectlookbook.pdf,high,false,
look_035,Harmony,85,10,Complementary™ 300mm bottle trap in polished chrome,K-7314IN-CP,bottle_trap,,Complementary™,,polished chrome,,2600.0,INR,,Complementary™ 300mm bottle trap in polished chrome,bottle_trap,53810.0,false,,Projectlookbook.pdf,high,false,
look_035,Harmony,85,11,Complementary™ angle valve in polished chrome,K-80158IN-9AV-CP,angle_valve,,Complementary™,,polished chrome,,1600.0,INR,,Complementary™ angle valve in polished chrome,,53810.0,false,,Projectlookbook.pdf,high,false,
look_035,Harmony,85,12,Aqua Turbo 230 manual valve in polished chrome,K-75201IN-CP,shower_trim,,Aqua Turbo,,polished chrome,,4200.0,INR,,Aqua Turbo 230 manual valve in polished chrome,,53810.0,false,,Projectlookbook.pdf,high,false,
look_035,Harmony,85,13,Complementary™ grid drain long thread in polished chrome,K-20746IN-CP,drain,,Complementary™,,polished chrome,,700.0,INR,,Complementary™ grid drain long thread in polished chrome,drain,53810.0,false,,Projectlookbook.pdf,high,false,
look_035,Harmony,85,14,Complementary small angle valve with G13mm connection,K-11568IN-7B-CP,angle_valve,,Complementary,,,,1200.0,INR,,Complementary small angle valve with G13mm connection,,53810.0,false,,Projectlookbook.pdf,high,false,
look_035,Harmony,85,15,Complementary™ shower arm with escutcheon in polished chrome,K-99054IN-CP,showering,,Complementary™,,polished chrome,,1000.0,INR,,Complementary™ shower arm with escutcheon in polished chrome,,53810.0,false,,Projectlookbook.pdf,high,false,
look_036,Harmony,87,1,Apt Curv single-control lav faucet without drain in polished chrome NEW,K-33999IN-4ND-CP,faucet,,Apt Curv,,polished chrome new,,4260.0,INR,,Apt Curv single-control lav faucet without drain in polished chrome NEW,basin_faucet,54440.0,false,,Projectlookbook.pdf,high,false,
look_036,Harmony,87,2,Apt Round vessel basin with single faucet hole in white NEW,K-34251IN-0,basin,,Apt Round,,,white new,7600.0,INR,,Apt Round vessel basin with single faucet hole in white NEW,primary_basin,54440.0,false,,Projectlookbook.pdf,high,false,
look_036,Harmony,87,3,Summit™ mechanical faceplate in polished chrome,K-28475IN-M-CP,faceplate,,Summit™,,polished chrome,,1850.0,INR,,Summit™ mechanical faceplate in polished chrome,faceplate,54440.0,false,,Projectlookbook.pdf,high,false,
look_036,Harmony,87,4,Apt Round wall hung toilet in white NEW,K-29150IN-0,toilet,,Apt Round,,,white new,12500.0,INR,,Apt Round wall hung toilet in white NEW,toilet,54440.0,false,,Projectlookbook.pdf,high,false,
look_036,Harmony,87,5,Complementary™ deco health sprays with metal hose and holder in polished chrome,K-12927IN-CP,health_faucet,,Complementary™,,polished chrome,,3900.0,INR,,Complementary™ deco health sprays with metal hose and holder in polished chrome,health_faucet,54440.0,false,,Projectlookbook.pdf,high,false,
look_036,Harmony,87,6,Apt Round 127mm showerhead in polished chrome NEW,K-34042IN-CP,showerhead,,Apt Round,,polished chrome new,,2650.0,INR,,Apt Round 127mm showerhead in polished chrome NEW,showerhead,54440.0,false,,Projectlookbook.pdf,high,false,
look_036,Harmony,87,7,Apt Curv AT230 trim in polished chrome NEW,K-33645IN-4FP-CP,shower_trim,,Apt Curv AT230,,polished chrome new,,2240.0,INR,,Apt Curv AT230 trim in polished chrome NEW,,54440.0,false,,Projectlookbook.pdf,high,false,
look_036,Harmony,87,8,Apt bath spout without diverter in polished chrome NEW,K-33995IN-CP,bath_spout,,Apt,,polished chrome new,,1640.0,INR,,Apt bath spout without diverter in polished chrome NEW,bath_spout,54440.0,false,,Projectlookbook.pdf,high,false,
look_036,Harmony,87,9,Instaflush™ mechanical tank 3/6l without frame,K-26351IN-M-NA,in_wall_tank,,Instaflush™,,,,6500.0,INR,,Instaflush™ mechanical tank 3/6l without frame,,54440.0,false,,Projectlookbook.pdf,high,false,
look_036,Harmony,87,10,Complementary™ 300mm bottle trap in polished chrome,K-7314IN-CP,bottle_trap,,Complementary™,,polished chrome,,2600.0,INR,,Complementary™ 300mm bottle trap in polished chrome,bottle_trap,54440.0,false,,Projectlookbook.pdf,high,false,
look_036,Harmony,87,11,Complementary™ angle valve,K-80158IN-9AV-CP,angle_valve,,Complementary™,,,,1600.0,INR,,Complementary™ angle valve,,54440.0,false,,Projectlookbook.pdf,high,false,
look_036,Harmony,87,12,Complementary™ grid drain long thread in polished chrome,K-20746IN-CP,drain,,Complementary™,,polished chrome,,700.0,INR,,Complementary™ grid drain long thread in polished chrome,drain,54440.0,false,,Projectlookbook.pdf,high,false,
look_036,Harmony,87,13,Complementary small angle valve with G13mm connection,K-11568IN-7B-CP,angle_valve,,Complementary,,,,1200.0,INR,,Complementary small angle valve with G13mm connection,,54440.0,false,,Projectlookbook.pdf,high,false,
look_036,Harmony,87,13,Complementary™ shower arm with escutcheon in polished chrome,K-99054IN-CP,showering,,Complementary™,,polished chrome,,1000.0,INR,,Complementary™ shower arm with escutcheon in polished chrome,,54440.0,false,,Projectlookbook.pdf,high,false,
look_036,Harmony,87,15,Aqua Turbo 230 manual valve in polished chrome,K-75201IN-CP,shower_trim,,Aqua Turbo,,polished chrome,,4200.0,INR,,Aqua Turbo 230 manual valve in polished chrome,,54440.0,false,,Projectlookbook.pdf,high,false,
look_037,Harmony,89,1,Apt Flux single-control lav faucet without drain in polished chrome NEW,K-33913IN-4ND-CP,faucet,,Apt Flux,,polished chrome new,,4260.0,INR,,Apt Flux single-control lav faucet without drain in polished chrome NEW,basin_faucet,56150.0,false,,Projectlookbook.pdf,high,false,
look_037,Harmony,89,2,Apt Round vessel basin with single faucet hole in white NEW,K-34251IN-0,basin,,Apt Round,,,white new,7600.0,INR,,Apt Round vessel basin with single faucet hole in white NEW,primary_basin,56150.0,false,,Projectlookbook.pdf,high,false,
look_037,Harmony,89,3,Riveria faceplate in polished chrome,K-28476IN-M-CP,faceplate,,Riveria,,polished chrome,,1700.0,INR,,Riveria faceplate in polished chrome,faceplate,56150.0,false,,Projectlookbook.pdf,high,false,
look_037,Harmony,89,4,Apt Square wall hung in white NEW,K-32410IN-0,toilet,,Apt Square,,,white new,13500.0,INR,,Apt Square wall hung in white NEW,,56150.0,false,,Projectlookbook.pdf,high,false,
look_037,Harmony,89,5,Complementary™ deco health sprays with metal hose and holder in polished chrome,K-12927IN-CP,health_faucet,,Complementary™,,polished chrome,,3900.0,INR,,Complementary™ deco health sprays with metal hose and holder in polished chrome,health_faucet,56150.0,false,,Projectlookbook.pdf,high,false,
look_037,Harmony,89,6,Apt 152mmx17.7mm wide shower head in polished chrome NEW,K-36211IN-CP,showerhead,,Apt,,polished chrome new,,3510.0,INR,,Apt 152mmx17.7mm wide shower head in polished chrome NEW,,56150.0,false,,Projectlookbook.pdf,high,false,
look_037,Harmony,89,7,Apt Flux AT230 trim in polished chrome NEW,K-33992IN-4FP-CP,shower_trim,,Apt Flux AT230,,polished chrome new,,2240.0,INR,,Apt Flux AT230 trim in polished chrome NEW,,56150.0,false,,Projectlookbook.pdf,high,false,
look_037,Harmony,89,8,Apt bath spout without diverter in polished chrome NEW,K-33995IN-CP,bath_spout,,Apt,,polished chrome new,,1640.0,INR,,Apt bath spout without diverter in polished chrome NEW,bath_spout,56150.0,false,,Projectlookbook.pdf,high,false,
look_037,Harmony,89,9,Instaflush™ mechanical tank 3/6l without frame,K-26351IN-M-NA,in_wall_tank,,Instaflush™,,,,6500.0,INR,,Instaflush™ mechanical tank 3/6l without frame,,56150.0,false,,Projectlookbook.pdf,high,false,
look_037,Harmony,89,10,Complementary™ 300mm bottle trap in polished chrome,K-7314IN-CP,bottle_trap,,Complementary™,,polished chrome,,2600.0,INR,,Complementary™ 300mm bottle trap in polished chrome,bottle_trap,56150.0,false,,Projectlookbook.pdf,high,false,
look_037,Harmony,89,11,Complementary™ angle valve,K-80158IN-9AV-CP,angle_valve,,Complementary™,,,,1600.0,INR,,Complementary™ angle valve,,56150.0,false,,Projectlookbook.pdf,high,false,
look_037,Harmony,89,12,Complementary™ grid drain long thread in polished chrome,K-20746IN-CP,drain,,Complementary™,,polished chrome,,700.0,INR,,Complementary™ grid drain long thread in polished chrome,drain,56150.0,false,,Projectlookbook.pdf,high,false,
look_037,Harmony,89,13,Aqua Turbo 230 manual valve in polished chrome,K-75201IN-CP,shower_trim,,Aqua Turbo,,polished chrome,,4200.0,INR,,Aqua Turbo 230 manual valve in polished chrome,,56150.0,false,,Projectlookbook.pdf,high,false,
look_037,Harmony,89,14,Complementary small angle valve with G13mm connection,K-11568IN-7B-CP,angle_valve,,Complementary,,,,1200.0,INR,,Complementary small angle valve with G13mm connection,,56150.0,false,,Projectlookbook.pdf,high,false,
look_037,Harmony,89,15,Complementary™ shower arm with escutcheon in polished chrome,K-99054IN-CP,showering,,Complementary™,,polished chrome,,1000.0,INR,,Complementary™ shower arm with escutcheon in polished chrome,,56150.0,false,,Projectlookbook.pdf,high,false,
